cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64041,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64044,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand-NN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64048,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand-NO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64051,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand-NS",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64055,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand-ON",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64058,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand-OO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64062,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand-PN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64065,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Monoanionic ligand-PO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64068,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Dianionic ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64072,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Dianionic ligand-NN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64075,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Dianionic ligand-NO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64079,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Bidentate ligand-Dianionic ligand-OO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64082,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64086,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Neutral ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64089,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Neutral ligand-NNN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64093,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Neutral ligand-NNO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64096,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Neutral ligand-NNS",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64099,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Neutral ligand-NSN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64103,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Neutral ligand-PNN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64106,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Neutral ligand-PNP",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/6411,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64113,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-NNN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64117,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-NNO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/6412,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-ONN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64124,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-ONO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64127,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-ON*O",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64131,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-PNO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64134,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-SNN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64137,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Monoanionic ligand-SNO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64141,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64144,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand-NN(R)C",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64148,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand-NN(R)N",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64151,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand-NNO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64155,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand-ON(R)C",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
